appname,appid,metadata_category,metadata_severity,metadata_comment,metadata_link,metadata_reference,oauthsentry_classification
Microsoft Intune Enrollment,d4ebce55-015a-49b5-a083-c84d1797ae8c,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Intune IW Service,b8066b99-6e67-41be-abfa-75db1a2c8809,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Intune SCCM Connector,63e61dc2-f593-4a6f-92b9-92e4d2c03d4f,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Intune Service Discovery,9cb77803-d937-493e-9a3b-4b49de3f5a74,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Intune Web Company Portal,74bcdadc-2fdc-4bb3-8459-76d06952a0e9,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Intune Windows Agent,fc0f3af4-6835-4174-b806-f7db311fd2f3,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Invitation Acceptance Portal,4660504c-45b3-4674-a709-71951a6b0763,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Invoicing,b6b84568-6c01-4981-a80f-09da9a20bbed,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Kaizala,dc3294af-4679-418f-a30c-76948e23fe1c,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Mobile Application Management,0a5f63c0-b750-4f38-a71c-4fc0d58b89e2,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Mobile Application Management Backend,354b5b6d-abd6-4736-9f51-1be80049b91f,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Modern Contact Master,224a7b82-46c9-4d6b-8db0-7360fb444681,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft O365 Scuba,7ae5462d-d9d1-42f6-93ca-198d7b0ca997,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Office,d3590ed6-52b3-4102-aeff-aad2292ab01c,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Office 365 Portal,00000006-0000-0ff1-ce00-000000000000,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Office Licensing Service,8d3a7d3c-c034-4f19-a2ef-8412952a9671,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Office Licensing Service Agents,d7097cd1-c779-44d0-8c71-ab1f8386a97e,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Office Licensing Service vNext,db55028d-e5ba-420f-816a-d18c861aefdf,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Office Web Apps Service | Office Online Service LEGACY,67e3df25-268a-4324-a550-0de1c7f97287,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Online Syndication Partner Portal,d176f6e7-38e5-40c9-8a78-3998aab820e7,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Operations Management Suite,d2a0a418-0aac-4541-82b2-b3142c89da77,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Parature Dynamics CRM,8909aac3-be91-470c-8a0b-ff09d669af91,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Partner,4990cffe-04e8-4e8b-808a-1175604b879f,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft password reset service,93625bc8-bfe2-437a-97e0-3d0060024faa,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft People Cards Service,394866fc-eedb-4f01-8536-3ff84b16be2a,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Planner,66375f6b-983f-4c2c-9701-d680650f588f,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Policy Insights Provider Data Plane,8cae6e77-e04e-42ce-b5cb-50d82bce26b1,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Power BI,871c010f-5e61-4fb1-83ac-98610a7e9110,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Power BI,c0d2a505-13b8-4ae0-aa9e-cddd5eab0b12,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Power BI Information Service,0000001b-0000-0000-c000-000000000000,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Power Query for Excel [Community Contributed],a672d62c-fc7b-4e81-a576-e60dc46e951d,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Remote Desktop,a4a365df-50f1-4397-bc59-1a1564b8bb9c,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Rights Management Services,00000012-0000-0000-c000-000000000000,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Seller Dashboard,0000000b-0000-0000-c000-000000000000,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Service Trust,d6fdaa33-e821-4211-83d0-cf74736489e1,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft SharePoint Online - SharePoint Home,dcad865d-9257-4521-ad4d-bae3e137b345,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Social Engagement,e8ab36af-d4be-4833-a38b-4d6cf1cfd525,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Storefronts,28b567f6-162c-4f54-99a0-6887f387bbcc,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Stream Mobile Native,844cca35-0656-46ce-b636-13f48b0eecbd,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Stream Portal,cf53fce8-def6-4aeb-8d30-b158e7b1cf83,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Stream Service,2634dd23-5e5a-431c-81ca-11710d9079f4,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Substrate Management,98db8bd6-0cc0-4e67-9de5-f187f1cd1b41,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Support,fdf9885b-dd37-42bf-82e5-c3129ef5a302,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams - Device Admin Agent,87749df4-7ccf-48f8-aa87-704bad0e0e16,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams - Teams And Channels Service,b55b276d-2b09-4ad2-8de5-f09cf24ffba9,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams AadSync,62b732f7-fc71-40bc-b27d-35efcb0509de,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams ADL,30e31aeb-977f-4f4f-a483-b61e8377b302,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams Admin Portal Service,2ddfbe71-ed12-4123-b99b-d5fc8a062a79,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams ATP Service,0fa37baf-7afc-4baf-ab2d-d5bb891d53ef,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams AuditService,978877ea-b2d6-458b-80c7-05df932f3723,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams AuthSvc,a164aee5-7d0a-46bb-9404-37421d58bdf7,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams Bots,64f79cb9-9c82-4199-b85b-77e35b7dcbcb,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams Graph Service,ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams Intelligent Workspaces Interactions Service,0eb4bf93-cb63-4fe1-9d7d-70632ccf3082,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams IP Policy Service,1303f293-64bd-48ba-89b0-6bf538bc67f3,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams Mailhook,51133ff5-8e0d-4078-bcca-84fb7f905b64,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams Partner Tenant Administration,0c708d37-30b2-4f22-8168-5d0cba6f37be,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams Retail Service,75efb5bc-18a1-4e7b-8a66-2ad2503d79c6,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Microsoft Teams RetentionHook Service,f5aeb603-2a64-4f37-b9a8-b544f3542865,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
